correct/anomalous;ra;dec;parallax;pmra;pmdec;astrometric_excess_noise;ruwe;phot_g_mean_mag;phot_bp_rp_excess_factor;bp_rp
1;79.15505045654196;45.92562166945495;0.4886880869114617;0.052561388570019296;-1.3890855619414189;0.0;0.9939106;17.852434;1.3071773;1.3017101
1;79.152954975853;45.92280740435488;0.28970784082240647;0.17028288393931054;-0.8636645328555421;0.0;0.99894077;18.607431;1.2132874;1.3928051
1;79.15336844318954;45.93363064240738;0.99734145910863;2.441183846689438;3.126402685812518;0.037856124;1.0672755;14.907211;1.2213564;1.0216484
1;79.15395990897694;45.929035944876595;0.5875334033539694;1.045044353345378;-5.679192068242898;0.0;1.0213056;17.833464;1.3192067;1.315115
1;79.18795366029475;45.94920963385494;0.04077284447128754;1.428833239856109;-1.271271499310925;0.0;0.8826421;18.882914;1.6165422;1.3183651
1;79.18774048927112;45.94868281947764;0.24049459705757348;4.0473920845375515;-2.859776500861142;0.0;0.9570311;20.101532;;
1;79.1851218213359;45.944400789208245;-0.15449165587593816;1.6493620321214333;-0.9933289041647348;0.0;1.015492;18.625599;1.3349093;1.2793121
1;79.17872187048835;45.93873033213066;0.2538701610084312;-0.5216760566804265;-0.5581268313527852;0.0;1.0309067;18.04414;1.4306335;0.9936142
1;79.18108844253726;45.94198778496942;0.7194635539808418;-1.0954567155436379;-0.7711797202501929;1.8362056;1.0660229;20.556612;3.136442;0.89710045
1;79.12181913610898;45.92584946609731;0.09531674590967773;-0.172830434423215;-3.969095435411399;0.0;0.9593077;19.50317;1.2199912;1.5066471
1;79.1193825956381;45.92447687234079;0.052856479834208936;0.08223508561613868;-2.487306822702922;1.4571117;1.0733056;20.177597;1.6598036;1.5802422
1;79.11191652845962;45.92465372629162;1.7896453188894668;-3.5038528935168096;-4.07370296383896;0.06001521;0.94996953;12.485787;1.19194;0.7335844
1;79.12476935508393;45.921010008322945;3.7141010007695057;-0.8954833735681572;-2.6962166916373462;0.081249736;1.0795707;11.997607;1.2070841;0.81886387
1;79.13025004068068;45.936911484730935;-1.0685808095457754;0.7352082633690034;-0.1768623010617847;0.0;1.0087341;19.708738;1.2735775;1.1995468
1;79.13259838271374;45.935209117226236;1.0062764236249526;1.2192520849486967;-1.3072107146133227;0.0;0.9854763;19.593124;1.5255828;1.2720795
1;79.12816782467232;45.93424306373572;0.3422391828906429;-0.38218930242254756;-0.7804389613562732;0.0;1.0033021;19.664276;1.1639582;1.0615158
1;79.12618291360351;45.9293907897226;0.16579323144382388;1.1552734283290795;0.18022090382277897;0.26801607;1.0420185;18.25034;1.314925;1.3180561
1;79.1285716416986;45.92643737868776;-0.33375036706903594;0.03496357131634609;-1.3790341673951918;1.0456663;1.0389504;19.69324;1.5830882;1.0683327
1;79.12533243396435;45.92504199629688;0.7171930039083235;-0.03304209545305703;-0.6327454084899433;0.0;0.96819323;18.229702;1.2477605;1.321394
1;79.12553531226946;45.92220949552435;0.03176335369148969;0.8151885199021234;-1.2816279477876467;0.0;1.0218108;16.897158;1.4499604;1.1143208
1;79.1395829602268;45.937993014154685;;;;16.407797;;20.701836;3.2643962;1.0562096
1;79.14150436279742;45.93732825516314;;;;3.2164292;;20.78969;2.639565;0.94866943
1;79.1286276460836;45.935107160751976;;;;2.6827614;;20.959835;;
1;79.12873237200493;45.93000565455493;0.05264732598845136;1.227727823564222;-4.293839063012288;1.9870919;1.0589944;20.355545;1.6115726;1.4560223
1;79.12317620949146;45.932303045637276;0.3700766442378079;0.1339073926635543;-0.9009683376255327;0.16972493;1.1585333;15.532686;1.2344568;1.1411638
1;79.12258646358431;45.928119914365034;0.5905396027555891;-1.4905784210644877;-1.3654576233309395;0.5028047;2.0257835;15.685164;1.2478584;1.110096
1;79.12404667709241;45.92122556115312;;;;0.8935158;;17.999676;;
1;79.1403847281287;45.93399501222448;0.30824123184811253;2.040587866233003;-3.483310883531379;0.0;1.0393572;17.086561;1.2564837;1.5164318
1;79.11371519904739;45.94156873042685;0.17469354615560262;0.34253291900529514;-3.0436513803192167;0.0;0.88395965;18.99191;1.2704092;1.4085598
1;79.10771378341516;45.93457044247059;-0.018854661727314564;0.8516192943406737;-0.31689979081136477;0.86689687;1.0320673;19.86887;1.508068;1.1531696
1;79.10395924426747;45.929737975406894;;;;0.0;;20.893133;1.5443516;-0.5359726
1;79.10584741797202;45.93643117668647;;;;0.0;;20.808;2.8105574;-0.27121925
1;79.10702259598742;45.932773780471855;0.14608530483317236;1.0039774382813222;-3.1720843240718706;0.16051058;1.0975164;16.899635;1.2997383;1.5080128
1;79.13798928817117;45.95571111341663;1.0979791099957321;-8.46199177157115;-7.947146757209728;0.88403225;1.1262264;19.205116;1.7166431;2.08959
1;79.13293871398336;45.951522606982294;-0.08988112321582416;-0.2684272350874848;-1.0898095218199293;0.0;0.99884456;18.988512;1.1033655;1.5033016
1;79.13707551681446;45.9444952611223;-0.01708531891152354;1.9979204296168154;-2.546888717630444;0.0;1.0006509;19.383125;1.5197496;1.1761055
1;79.13245375226342;45.95048436788774;-0.08789367030053019;-1.7866780370696005;-1.714486130334849;0.0;0.9774391;20.47089;1.9613229;0.59768105
1;79.13301545270596;45.94399570193452;0.6023666074527262;-0.8468442775076203;-0.1529369141446129;0.0;0.97643507;19.737658;1.4226987;0.8702297
1;79.13067677307156;45.941717570437646;0.13532008188871658;0.008742198954978853;-1.84010096369063;0.7208404;1.0307087;19.418053;1.3491782;1.2259007
1;79.11951814070886;45.93898815512746;-0.16574921212913268;-0.6506124108122044;-1.0367859972123123;0.0;0.9986563;20.635126;2.2020333;1.0571461
1;79.13577620245292;45.942357824435454;0.22103255363261348;0.4698319206897199;0.36110087818422637;0.12458423;1.0268933;17.369337;1.3302901;1.1313763
1;79.12670431910811;45.93919259013675;0.3600972465965838;-2.1309336437259425;0.5013301505056682;0.0;1.0463059;13.61232;1.2945447;1.6534338
1;79.13356114408057;45.950844589193885;0.6941619576868037;-0.8412874154291576;-2.019667534021596;0.0;0.928601;20.205238;1.6680826;-0.71648026
1;79.12553827216462;45.93777354712958;0.05126107769627708;0.2055296045022224;-2.0626240542946483;0.68696207;1.033583;20.208448;2.4610944;0.93452835
1;79.16188350251234;45.952929383095956;0.9480765097467273;1.7733859071433278;-3.40210232749772;0.9200342;1.0497227;20.291086;2.233798;0.7089958
1;79.14827580581787;45.94627095995217;1.1115821377310016;0.8823013393246157;-1.1507888975090577;0.32838392;1.0128031;19.691622;1.4497156;1.2704468
1;79.14913731865457;45.9451089634646;0.609660759324429;2.0358536675387144;-1.1951127185944954;0.0;0.96238464;19.219982;1.6989229;1.0175915
1;79.14787953385031;45.945480021129576;0.39871031494127895;2.1267561041296226;-0.8673083160350852;0.058353316;0.9884425;16.602873;1.3357358;1.5208492
1;79.15397528834845;45.939286738360586;0.220149284644715;0.14581961708386956;-1.0552234055931464;0.0;0.99664307;17.665241;1.2221631;1.3005867
1;79.1495684818896;45.94037249886865;0.655696446034785;-0.6354678562408911;-0.848735471662506;0.0;1.0312603;19.745125;1.3196684;0.73721313
1;79.14635139225358;45.9332717263144;-0.2021247047642243;-0.3569321428988733;-3.1549805108236084;0.34126583;1.0406587;18.846376;;
1;79.15509847897037;45.94384116164576;0.2523163897026957;4.3965788365661815;-1.2465214484389535;0.0;0.97340596;18.232653;1.3990961;1.1631565
1;79.15713431448233;45.94027817272489;-0.09373852738683403;-0.7593694883163598;-0.05282475262655181;0.0;1.0319341;19.28625;1.3978384;1.4530964
1;79.14695718285427;45.95817327990148;;;;0.34795004;;19.340178;;
1;79.1455769859537;45.933035214007184;0.9277189154644578;2.2415020487180044;3.084722650910269;0.0;0.9058972;18.582586;2.0953102;1.7573757
1;79.15426500444285;45.950704008478155;-0.5936315794835312;-2.2787903935552842;-1.364258772583845;2.3065069;1.0443506;20.399666;2.0899596;0.8819313
1;79.16682588576742;45.95110920162432;0.7249668593956673;2.516367173037516;-2.761631983920269;0.37805185;1.0586388;19.918879;1.5807139;0.87332916
1;79.18228052350496;45.965894092038766;;;;3.2698143;;20.549923;2.4153495;1.1696548
1;79.1781277143777;45.959423594028266;0.8524450409541526;0.6089950084510003;-0.4958176711421802;0.43097556;1.0290478;19.575674;2.067733;0.9042454
1;79.17865082744625;45.951944543506265;-0.9450947321625902;-0.3765434192941609;-3.4393747697549397;1.5620439;1.2741982;19.034897;1.3823707;1.4301052
